ts,url,http,bytes,out
19:11:48,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_omh_scheduled_job.html,200,42559,dbms_cloud_oci_omh_scheduled_job.md
19:11:50,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_omh_scheduled_job_t.html,200,23703,dbms_cloud_oci_omh_scheduled_job_t.md
19:11:52,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_omh_software_source.html,200,136189,dbms_cloud_oci_omh_software_source.md
19:11:53,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_omh_software_source_t.html,200,71335,dbms_cloud_oci_omh_software_source_t.md
19:11:55,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_omh_work_request.html,200,33042,dbms_cloud_oci_omh_work_request.md
19:11:57,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_omh_work_request_t.html,200,18674,dbms_cloud_oci_omh_work_request_t.md
19:11:58,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ons_notification_control_plane.html,200,39330,dbms_cloud_oci_ons_notification_control_plane.md
19:11:59,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ons_notification_control_plane_t.html,200,24746,dbms_cloud_oci_ons_notification_control_plane_t.md
19:12:01,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ons_notification_data_plane.html,200,57339,dbms_cloud_oci_ons_notification_data_plane.md
19:12:03,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ons_notification_data_plane_t.html,200,36832,dbms_cloud_oci_ons_notification_data_plane_t.md
19:12:04,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_op_optimizer.html,200,162269,dbms_cloud_oci_op_optimizer.md
19:12:06,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_op_optimizer_t.html,200,82275,dbms_cloud_oci_op_optimizer_t.md
19:12:08,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_opa_opa_instance.html,200,61435,dbms_cloud_oci_opa_opa_instance.md
19:12:09,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_opa_opa_instance_t.html,200,36919,dbms_cloud_oci_opa_opa_instance_t.md
19:12:11,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ops_opensearch_cluster.html,200,76163,dbms_cloud_oci_ops_opensearch_cluster.md
19:12:12,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ops_opensearch_cluster_backup.html,200,27462,dbms_cloud_oci_ops_opensearch_cluster_backup.md
19:12:13,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ops_opensearch_cluster_backup_t.html,200,18234,dbms_cloud_oci_ops_opensearch_cluster_backup_t.md
19:12:15,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_ops_opensearch_cluster_t.html,200,45777,dbms_cloud_oci_ops_opensearch_cluster_t.md
19:12:21,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_opsi_operations_insights.html,200,1455052,dbms_cloud_oci_opsi_operations_insights.md
19:12:26,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_opsi_operations_insights_t.html,200,523927,dbms_cloud_oci_opsi_operations_insights_t.md
19:12:27,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_billing_schedule.html,200,13515,dbms_cloud_oci_os_billing_schedule.md
19:12:29,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_billing_schedule_t.html,200,10833,dbms_cloud_oci_os_billing_schedule_t.md
19:12:30,https://docs.oracle.com/iaas/Content/pl-sql-sdk/doc/dbms_cloud_oci_os_commitment.html,200,16734,dbms_cloud_oci_os_commitment.md
